"","ac1A","ac1B","ac2A","ac2B","ac3A","ac3B","ac4","Or1a","Or2a","Or7a","Or9a","Or10a","Or13a","Or19a","Or22a","Or22b","Or22c","Or23a","Or24a","Or30a","Or33a","Or33b","Or33c","Or35a","Or42a","Or42b","Or43a","Or43b","Or45a","Or45b","Or46a","Or47a","Or47b","Or49a","Or49b","Or59a","Or59b","Or59c","Or65a","Or67a","Or67b","Or67c","Or67d","Or71a","Or74a","Or82a","Or85a","Or85b","Or85c","Or85d","Or85e","Or85f","Or88a","Or92a","Or94a","Or94b","Or98a","Gr21a.Gr63a","ab2B","ab4B","ab5B","pb2A","Or69a","ac1","ac2","ac3_noOr35a","Ir31a","Ir41a","Ir75a","Ir75d","Ir76a","Ir84a","Ir92a","Ir64a.DC4","Ir64a.DP1m","ac1BC","ac2BC","Or83c"
"MTZQAGJQAFMTAQ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.00364291068145191,NA,0.0034746879543212,0.0189481536476645,0.0984800042145299,0.680366446873695,0.0425175622425868,0.011502809369317,0.0963751376618075,NA,NA,-0.0128777425612715,NA,NA,NA,-0.033278698596536,NA,-0.0705870985282971,NA,-0.0401259470819278,-0.0837891506023616,0.0033293115062998,NA,NA,NA,0.0617459195461038,-0.02891622557583,NA,0.0024643688803349,NA,-0.0180059659729117,NA,-0.0207493834208671,0.445913030727422,0.376541100314707,-0.0149089647109055,NA,0.185854487628726,NA,-0.0087096754444379,-0.0264990791534244,-0.0142923738940576,NA,NA,NA,0.0635365826711832,-0.010425103771148,0.0278763334740185,NA,NA,0.779388634104826,NA,NA,0.240622142140226,NA,NA,0.455159705159705,0.095753223000402,0.034693877551021,0.085982701951575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDHYEMXUFSJLGV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.0275416366222137,0.0300460556687421,0.0667251498759649,-0.0045509200994759,NA,0.007866143595228,0.0755875108375225,NA,NA,-0.0085851617075143,NA,NA,NA,-0.0199492326228163,NA,-0.0639992281512246,NA,NA,-0.0516034608728822,-0.0070850419173377,NA,NA,NA,0.0529108398546508,-0.037701185001644,NA,0.018467274056066,NA,0.0702616710579944,NA,0.0518669439716841,0.429778129501432,NA,-0.0067982106294728,NA,0.0327019909054376,NA,0.0370592318005771,-0.0160210752331288,0.0329489956422464,NA,NA,NA,0.0240257147572754,-0.0083534632631541,NA,NA,NA,0.0728050762490867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUMNYLRZRPPJDN-UHFFFAOYSA-N",0.0135847994511395,0.082802547770701,0.0097542330415086,-0.0177236222653005,0.0376303892675154,0.344980309200287,0.0186223316082834,0.085297418630752,0.0069653074546042,0.550858803117525,0.227587293899249,0.222073996588592,0.0249619274148348,0.053405828007106,0.0981032902190325,NA,NA,-0.0107314521343929,NA,0.584747570902814,0.0127946127946128,-0.0190662841356818,0.149880095923262,0.227108704451541,0.0557028240292338,0.0486586479820003,0.1341629033274,0.136651293828103,0.111047621102237,0.752503085935719,0.0475783609304398,0.0612905566204498,-0.06890764304998,0.00702240849997362,0.0871726726507224,0.0373477941943568,0.0043739815754915,0.0171488907557833,-0.0393398261902301,0.445332827767257,0.694652884716345,0.014278011976968,NA,0.0251229765128613,0.100423006821923,0.0096121567958259,0.0244031481612377,0.0696668178570496,0.0703223701280077,0.0953741267344007,0.264492753623188,0.129338501241337,-0.0062818227551601,0.0079028911518394,0.0807329875113514,0.036146407356393,0.12824710103998,0.083311669374902,0.00530638041572808,-0.0419046027252771,0.0160748320238272,NA,0.146191646191646,0.06142659588705,-0.032653061224489,0.035651364223824,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0032335550628234,0.0039771410059869,0.19815668202765
"DTUQWGWMVIHBKE-UHFFFAOYSA-N",0.0438556913912817,-0.0261481729802212,-0.009368162025749,-0.0265854333979507,0.0386634456355114,-0.0038497255555447,0.251545791862439,NA,0.0250721172420164,0.0917334039952796,0.0547378939150359,0.249148691629804,0.0216287299281778,-0.0411491574612331,0.0901886839888925,NA,NA,0.0021462904268786,NA,NA,NA,0.0054788230843819,NA,-0.0727830553206546,NA,-0.0195236265996515,-0.00986923169658009,0.0085364882181185,NA,NA,NA,0.0617459195461038,-0.042719232327047,NA,0.0690238527933074,NA,0.0035715628117502,NA,0.0098050736316526,0.282389877733154,0.578487561390894,0.0385107169412351,NA,NA,NA,0.0179235884290232,0.0339986741904885,0.13037543279245,NA,NA,NA,0.0608470391746059,-6.69012311782999e-05,0.0535804301866171,NA,NA,0.204750517791537,NA,-0.00069697098123866,0.239262595069604,-0.0171861484364543,NA,NA,0.101173216755141,0.122448979591837,0.037748503295813,-0.00935566198596199,-0.061457887301056,0.0603755186104763,0.0199207271236247,-0.0262420103167189,0.280552762958918,-0.0498551009133206,0.410651980570569,0.0758200262736411,NA,NA,NA
"KWOLFJPFCHCOCG-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0272592079130489,0.031986531986532,-0.0034722986361865,0.108362859633911,0.184662820357573,0.637423693681427,0.0196982219297762,0.00594613937482501,0.0527380405308935,NA,NA,-0.0128777425612715,NA,0.362858390731616,0.0255892255892256,-0.0342335608121042,NA,-0.0253788536239211,0.120243948381955,0.013223218158431,0.135930846353024,0.0184015576011894,0.170892550609152,0.897991868401733,NA,0.104594743185082,-0.015211234343475,0.024902433324591,0.0690238527933074,0.264003700374737,-0.0039449943445194,NA,0.0374314867357213,0.428535858577404,0.943125575192201,0.051893592380068,NA,0.0510799229535913,0.0317910603356052,-0.0014160555821967,-0.0457087530072997,0.0419174774280126,-0.0293216402340449,NA,NA,0.253526610763353,-0.0249265873271056,-0.0142409429433528,0.130540527209314,0.12585419344025,0.207691963083455,0.083311669374902,0.00964775125674928,-0.0437303526416354,0.023139696753307,NA,NA,0.112013204264621,0.093877551020409,0.067108450303668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KBEBGUQPQBELIU-CMDGGOBGSA-N",NA,NA,NA,NA,NA,NA,0.00344197848802709,NA,-0.0080995943855817,0.0419044755733787,0.0041906993653277,-0.0022841404694895,NA,-0.0355753621980627,0.0024553330576239,NA,NA,-0.0021462904268786,NA,NA,NA,-0.00850751739271721,NA,-0.0550871845794912,NA,NA,-0.0676963057376219,-0.0070850419173377,NA,NA,NA,-0.0150486733016525,-0.00136818054825699,NA,0.0135120485794227,NA,-0.0147076081040533,NA,0.00657455178230529,0.1428367976152,NA,-0.0100827395433474,NA,NA,NA,-0.0046064186957011,-0.0142747412464128,0.0565243126871266,NA,NA,NA,-0.0263974222599133,0.0082196608007975,NA,NA,NA,0.0207467208308377,NA,NA,NA,NA,NA,NA,0.070459918811616,0.034693877551021,0.094371258239533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QWVGKYWNOKOFNN-UHFFFAOYSA-N",-0.0461717356239382,NA,-0.0047538228984716,NA,-8.44883575761013e-06,0.118750106879879,-0.00222667680500101,0.0248784137673027,-0.0265050384037939,0.0345696331418674,0.167915351241057,0.0697344965960847,0.0433108199809038,-0.0223650791757422,-0.0138755591705213,NA,NA,-0.0171703234150286,NA,0.714603781287469,0.0341189674523008,-0.0249469522119389,NA,-0.0280757545456308,-0.0463634464780964,0.0603442760703103,0.260141200945581,0.290021080812898,0.0669313766739151,0.931324024177174,NA,-0.0365526204086008,-0.071286813920952,0.020442269149023,0.670752533544941,0.48144209356168,0.000186636966555701,-0.0075945381336795,-0.0594830827654459,0.110361799477956,-0.0509146775904631,-0.0075058419498148,NA,0.667840879713047,-0.0128166788424219,-0.0107605907417276,-0.0264990791534244,0.0661573371014486,-0.0023778612185874,0.0688664916681227,NA,0.0903636962552995,-0.0290698683430936,-0.0160287878829528,0.878540539437264,0.201384985085698,0.000175903085736699,0.203603987572439,-0.0009901859997632,0.238418753336094,0.0156653108664607,NA,NA,0.012646652094393,-0.071428571428571,-0.0754970065916267,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032335550628233,0.0039771410059869,NA
"CHWNEIVBYREQRF-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0178126890204101,NA,-0.001187209101571,0.0333944401814461,0.0547378939150359,0.0099710612109578,NA,-0.0136970943373958,-0.0129091572364848,NA,NA,-0.0193166138419072,NA,NA,NA,-0.033278698596536,NA,-0.0316589353073696,NA,NA,-0.0239823710127384,-0.0044814535614283,NA,NA,NA,-0.0170242621123276,-0.012589128552158,NA,0.0071402407961078,NA,0.0005690271698113,NA,-0.0280552042678501,-0.0049253676961923,NA,0.0505937044754748,NA,0.788004490782157,NA,-0.0128129321931748,-0.0125284072596969,0.0699965814989896,NA,NA,NA,0.0444377746298951,-0.0021385417391722,NA,NA,NA,0.0045766213504959,NA,NA,-0.038448073366914,NA,NA,NA,0.045166614622831,0.012244897959184,0.023068529791886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RRAFCDWBNXTKKO-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.00344197848802709,NA,0.0105556661382763,0.0525350279455325,0.0425008908298259,0.154143666076598,0.0235927519480888,-0.0223650791757422,0.0356339627176745,NA,NA,0.0021462904268786,NA,NA,NA,-0.0459740774870028,NA,-0.0450316846249814,NA,0.0468024727700907,-0.0562014165485221,0.0184015576011894,NA,NA,NA,-0.0130714618516733,-0.01680155268746,NA,0.0024643688803349,NA,0.0410554623492053,NA,-0.0243757396025878,0.000651993223822398,0.123628198515333,-0.0133133193621501,NA,0.729881571129947,NA,-0.0046064186957011,-0.009035739286265,0.0531563208520216,NA,NA,NA,0.0387988279094986,-0.0062818227551601,-0.0124490722103562,NA,NA,0.153587005027855,0.039854522375416,NA,-0.0498038917047322,NA,NA,0.492628992628993,0.088526564660749,0.00816326530612299,0.096468397311523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138248847926267
"SMQUZDBALVYZAC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0758543262963069,0.0743304154571595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LHGVFZTZFXWLCP-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136385556193755,NA,NA,NA,-0.0622697820984023,-0.0290486689130891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.700493412945357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0575963357377791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUVINXPYWBROJD-ONEGZZNKSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105443790966249,0.0559870170108408,NA,0.00545159152028829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0811639704904453,NA,NA,NA,NA,NA,NA,0.043806841728627,NA,NA,NA,NA,NA,NA,NA,0.11920044404506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162933238096279,NA,NA,NA,NA,NA,-0.0387990866685482,NA,NA,0.32985257985258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZRSNZINYAWTAHE-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224175525346072,0.0868123294923838,NA,-0.0219109998518697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278071173274469,NA,NA,NA,NA,NA,NA,0.093335229132533,NA,NA,NA,NA,NA,NA,NA,0.0834909156182519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0208823751264389,NA,NA,NA,NA,NA,-0.0380667815354928,NA,NA,0.539004914004914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WTWBUQJHJGUZCY-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0601159252436818,NA,0.0851458634481237,0.0221028715868608,0.351173488245491,-0.0110358673644446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0093607427742719,NA,NA,NA,NA,NA,NA,NA,NA,0.0299416170218626,NA,0.0223529527094631,NA,NA,NA,0.0420759292481596,0.0481288322928658,NA,0.0878357870498984,NA,0.0236372641031732,NA,0.221877031629366,NA,NA,NA,NA,NA,0.0522508836422291,NA,NA,0.0847235011148553,NA,0.00462648024464188,-0.0449265377818685,0.0061521083060891,NA,0.339373464373464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138248847926267
"RDOXTESZEPMUJZ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0270582757196244,0.0177702955480733,-0.0050349391113607,0.0159606955366275,NA,0.307253123745948,0.00257249702469181,-0.0802569274771935,-0.0817002703820222,NA,NA,NA,NA,0.698229279064551,0.021324354657688,-0.0305292446445858,NA,-0.0408279509333758,0.0897623549042888,-0.0027919939357678,NA,NA,0.0617141891575509,0.427901376112589,NA,0.0412931911781407,-0.020839697040228,0.00049876150636004,NA,0.358359900498058,NA,NA,NA,NA,0.279375181411399,NA,NA,0.0878357870498984,-0.0016832752717024,-0.0261468265603013,NA,NA,0.0618502869669806,NA,NA,NA,NA,-0.0201741219126547,0.751828981581288,0.064747823345027,NA,0.083311669374902,NA,-0.0437458825673507,NA,NA,0.281941031941032,0.030713297943525,0.044897959183674,0.100662675455502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZYEMGPIYFIJGTP-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0223350162733044,0,-0.0050349391113607,0.0376618710217033,NA,0.139691218448772,0.0268562262604018,-0.0802569274771935,0.144100519698793,NA,NA,NA,NA,0.0341128762309746,0.0127946127946128,-0.00750260292458971,NA,0.0217198209801164,-0.00765744246065139,0.0100418198454757,NA,NA,0.0300528554827826,0.0153071869182291,NA,-0.0519458009983182,0.015851581720474,0.00655689461811035,0.0299416170218626,0.460061647662848,0.0265198856315586,NA,NA,NA,0.0522859865750239,0.0481288322928658,NA,0.772330806417042,0.0020360953513318,-0.0021789839516332,NA,0.15560724811465,0.0567579841933713,NA,NA,NA,NA,-0.0151733457462886,-0.010273251625685,0.0308124283047568,0.0847235011148553,0.000981536791755999,0.00462648024464188,-0.038036891530062,0.0061521083060891,NA,0.356572481572482,0.090333229245662,0.091836734693878,0.100662675455502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RKFAZBXYICVSKP-WAYWQWQTSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137526279910219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUSQOBVLVYHIEX-UHFFFAOYSA-N",0.0245331022432342,0.052296345960442,0.0138938700837438,-0.0177236222653005,0.0248244280398357,-0.0384608385722153,0.0612598490866764,NA,NA,NA,NA,-0.0184248338374662,NA,0.112373125455217,0.0562829744324765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013943822457438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00162677800233644,NA,NA,NA,NA,0.056006602132311,0.067346938775511,0.11324550988744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BJIOGJUNALELMI-ONEGZZNKSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0141947506117019,-0.0385454232300873,-0.0758543262963069,0.102815676006623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314972516757704,NA,NA,NA,NA,NA,NA,-0.059977061051642,NA,NA,NA,NA,NA,NA,NA,0.0266974375464831,NA,NA,0.713554490047862,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0205997550008881,NA,NA,NA,NA,NA,-0.0411155620894376,NA,NA,0.312346437346437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWDCLRJOBJJRNH-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0201743187435698,0.0462027684249906,-0.0291047699570792,0.0474407577629715,NA,0.236103159430406,0.0193723523617993,-0.0211394404261142,0.138290419723291,NA,NA,NA,NA,0.636825839356292,0.0341189674523008,-0.0116918180642887,-0.0456156813679491,-0.0456120770545332,-0.0163406670910082,0.0134278185170567,NA,0.163430003888599,0.0669588713540366,0.317992183040065,0.505269302660115,-0.036926175616307,0.033673059975671,0.018028397298473,0.43070044602088,-0.00684354055728657,0.0144395424172728,0.000917875498652194,NA,NA,0.0293587850907779,0.0481288322928658,NA,0.640209699352148,0.000117606693209801,-0.0017168825900987,NA,0.370958442232175,-0.0023359984388445,-0.0154241209694853,0.221014492753623,NA,NA,-0.0172184880059399,0.254111519167806,0.454566959589352,0.0847235011148553,0.061919792391292,-0.00023402273028855,-0.0506770561936189,0.023139696753307,NA,0.584152334152334,0.059619931302137,-0.05204081632653,-0.096468397311523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HXDOZKJGKXYMEW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282338370782739,NA,NA,NA,-0.0622697820984023,0.134832776210088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222468757731183,NA,NA,NA,NA,NA,NA,NA,NA,0.707024441299246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238418753336094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCHYEKKJCUJAKN-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0516610256503943,-0.0152194347986812,NA,0.128245470564359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0353397620151676,NA,NA,NA,NA,NA,NA,-0.097716662062649,NA,NA,NA,NA,NA,NA,NA,0.100222153144322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0126439057080839,NA,NA,NA,NA,NA,-0.0494997086127857,NA,NA,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KJPRLNWUNMBNBZ-QPJJXVBHSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112373125455217,0.137903049828435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JFDZBHWFFUWGJE-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393792288745819,-0.00612437608882359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0437381622266525,NA,NA,NA,NA,NA,NA,-0.00127101503452001,NA,NA,NA,NA,NA,NA,NA,0.483881162991823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0207158245203997,NA,NA,NA,NA,NA,-0.0433872025021807,NA,NA,0.511977886977887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEWDNTWNSAZUDX-SNAWJCMRSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0618280518063137,0.0147630315619534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0234891241585235,NA,NA,NA,NA,NA,NA,-0.00196989653472401,NA,NA,NA,NA,NA,NA,NA,0.437488885297219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0139415573112575,NA,NA,NA,NA,NA,0.239642965179594,NA,NA,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QUKGYYKBILRGFE-UHFFFAOYSA-N",0.0631782805393297,0.0261481729802213,0.0405911770858222,0.0177236222653005,0.0783997701921404,-0.0046066951951985,0.0706725790888524,NA,NA,NA,NA,NA,NA,-0.0346973060628719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273908673229239,NA,NA,NA,NA,0.0265821395334024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032519962528438,0.067346938775511,0.083885562879585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLSLBUSXWBJMEC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0097747888645605,NA,NA,NA,NA,NA,NA,NA,-0.0406278825242617,NA,NA,NA,0.0264805065034832,NA,NA,-0.0016683257880243,NA,NA,NA,NA,NA,0.240818743778176,NA,NA,NA,NA,NA,-0.00427798421161719,0.0579710144927536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLSSMJSEOOYNOY-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.00155267470949939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53919094510673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083106570906009,-0.042857142857142,-0.0838855628795852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IXQGCWUGDFDQMF-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121020840666226,-0.0311516856567811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0496080118368301,NA,NA,NA,NA,NA,NA,-0.167890987802528,NA,NA,NA,NA,NA,NA,NA,0.236332140645892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0235681503664732,NA,NA,NA,NA,NA,-0.046346313039833,NA,NA,0.356265356265356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPYMKLBDIGXBTP-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0211394404261142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MWOOGOJBHIARFG-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.013878213901626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0878357870498984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112916536557077,0.081632653061225,0.069205589375658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OKKJLVBELUTLKV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0147778011591934,NA,0.0250721172420164,0.0879328018505496,0.0871307155049989,0.0173755275085343,NA,-0.0241272002356893,0.110604781329965,NA,NA,-0.0064388712806357,NA,NA,NA,0.0916287061914808,NA,0.103199360117461,NA,NA,-0.0092701733796247,0.0557014518853591,NA,NA,NA,0.0207309026171121,-0.053167844400128,NA,0.0209066312850405,NA,0.0339058488259808,NA,0.0098050736316526,-0.0067993277593336,NA,0.0275198267338239,NA,NA,NA,0.0008645903026148,0.0462335934597282,-0.00415996451144381,NA,NA,NA,0.0209043474665069,-0.0166400252951299,NA,NA,NA,0.0146573980461638,-0.011516291786368,NA,NA,NA,NA,NA,0.097559887585315,0.069387755102041,0.046137059583772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"LFQSCWFLJHTTHZ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0223350162733044,NA,0.0105556661382763,0.105009415823964,0.0755575020741749,0.0361805803840984,NA,-0.0212082751340111,0.110604781329965,NA,NA,0.0131253173633612,NA,NA,NA,0.0929353254325118,NA,0.0902154412578034,NA,NA,-0.0344416279600334,0.0472558906347402,NA,NA,NA,0.0091092184828885,-0.05591846595236,NA,0.0109898002759933,NA,0.0212615631677173,NA,0.00657455178230529,-0.0049253676961923,NA,0.0397594953072294,NA,NA,NA,0.0279303722453654,0.0550794452902483,0.0295812115349694,NA,NA,NA,0.0075094737137465,-0.0249265873271056,NA,NA,NA,0.0085751045501291,-0.011516291786368,NA,NA,NA,NA,NA,0.081299906321096,0.022448979591837,0.083885562879585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BDERNNFJNOPAEC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0081652379343464,NA,0.0860118053283358,0.354814644321534,0.159822099656504,0.000482541974200099,NA,0.011870031642522,0.117744177038257,NA,NA,0.0107314521343929,NA,NA,NA,0.0698112569191588,NA,0.157978699528694,NA,NA,-0.0539024387107021,0.167754106193044,NA,NA,NA,0.0294746309143792,-0.045268111807699,NA,0.0109898002759933,NA,0.0185764434810594,NA,-0.0171741636753316,0.0169995638276558,NA,0.092883797100719,NA,NA,NA,0.030973325430436,0,0.0969425862750976,NA,NA,NA,0.0662191411391035,-0.012496744279142,NA,NA,NA,-0.0120295262699008,NA,NA,NA,NA,NA,NA,0.030713297943525,0.105102040816327,0.063962741695684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0092165898617511
